Tract,Pop_Tot,Pop_18,%White,%Black,%Hispanic_Latino,%Asian,%Other,%Mixed,%Edu_hs,%Edu_bac,J_Tot,J_W_1,J_B_1,J_W_2,J_B_2,J_B_3,Median_Inc,Agg_Inc,M_Age_Wor,M_Age_All,Transit_all,Perc_Drive,Perc_Transit_all,Perc_Bus,Perc_Subway
36081025100,5611,4664,33.86205667438959,2.1921226162894314,34.39672072714311,28.426305471395473,0.0,1.1227945107823918,85.76329331046311,34.21955403087479,2836,962,842,498,161,373,64763,183881400.0,44.3,45.5,2032,16.522988505747126,72.98850574712644,4.058908045977012,66.59482758620689
36081036700,2178,1787,3.6730945821854912,42.561983471074385,40.909090909090914,10.560146923783286,0.2295684113865932,2.066115702479339,84.33128147733632,23.726916620033574,974,313,296,140,74,151,52955,49647300.0,42.7,42.4,477,39.09604519774012,53.898305084745765,16.836158192090394,37.06214689265537
36081040900,5560,4126,1.223021582733813,3.1294964028776975,88.70503597122303,6.942446043165468,0.0,0.0,51.672321861366946,4.8715462918080465,2736,224,1119,318,615,460,56101,81970500.0,35.7,32.5,1698,17.55639097744361,63.83458646616541,1.5789473684210527,62.255639097744364
36081047600,1419,1164,31.07822410147992,12.966878083157152,13.248766737138832,41.78999295278365,0.9161381254404511,0.0,89.17525773195877,56.529209621993125,646,257,116,162,103,8,126053,64045600.0,47.5,48.0,185,61.09375,28.90625,1.875,27.03125
36081055200,2955,2487,5.245346869712352,26.22673434856176,33.06260575296108,18.003384094754654,9.746192893401014,7.715736040609138,79.21190188982709,27.784479292320064,1644,529,369,414,104,228,63261,81004600.0,40.2,40.2,879,40.1464307504576,53.63026235509457,22.696766320927395,29.53020134228188
36081056600,1316,1133,9.650455927051672,29.86322188449848,21.656534954407295,29.027355623100306,5.091185410334346,4.711246200607903,83.75992939099736,20.91791703442189,777,251,248,110,67,101,77031,41163200.0,46.9,48.6,349,50.13774104683195,48.07162534435262,20.24793388429752,25.6198347107438
36081059000,1466,1180,1.5006821282401093,77.35334242837654,8.799454297407912,2.046384720327422,8.867667121418826,1.4324693042291952,88.47457627118645,35.67796610169491,701,296,221,136,19,29,75750,51079300.0,38.1,38.9,259,52.41581259150805,37.920937042459734,14.787701317715959,19.472913616398245
36081007100,3344,3129,56.130382775119614,3.289473684210526,17.882775119617225,14.5933014354067,2.3923444976076556,5.711722488038277,90.69990412272291,64.62128475551295,2314,1443,286,412,89,84,76420,175939300.0,32.6,34.3,1771,9.804791481810115,78.57142857142857,1.5084294587400178,76.08695652173914
36081011700,3574,3259,74.0346950195859,1.1471740346950194,15.249020705092335,8.421936205931729,0.0,1.1471740346950194,87.57287511506597,45.07517643448911,2368,1347,326,474,87,134,85833,143753000.0,31.8,34.3,1555,19.81747066492829,67.5793133420252,1.694915254237288,65.58018252933508
36081014700,2768,2523,70.19508670520231,0.7586705202312138,12.897398843930635,15.245664739884393,0.0,0.9031791907514451,86.95996829171621,46.09591755846215,1672,874,357,319,33,89,83333,120379300.0,33.5,37.9,1101,25.075346594333936,66.36528028933093,1.0849909584086799,65.28028933092224
36081029700,2038,1603,27.47791952894995,0.5888125613346418,47.59568204121688,22.81648675171737,0.0,1.521099116781158,83.90517779164067,30.505302557704304,1037,416,282,218,57,64,64135,64507700.0,39.5,37.6,682,22.37623762376238,67.52475247524752,9.603960396039604,56.930693069306926
36081030902,6590,5201,18.254931714719273,3.8694992412746583,34.38543247344461,39.45371775417299,0.40971168437025796,3.6267071320182094,81.42664872139973,20.438377235147087,2969,760,695,732,234,548,49451,149492000.0,40.6,39.4,1320,42.07017543859649,46.31578947368421,10.0,34.771929824561404
36081031700,5568,4606,73.15014367816092,5.064655172413793,15.57112068965517,6.2140804597701145,0.0,0.0,85.77941815023881,34.91098567086409,2513,1018,398,687,149,261,62021,247822300.0,41.9,43.8,1159,38.28623518687329,52.82588878760255,15.587967183226983,36.964448495897905
36081032700,3702,2984,10.021609940572663,1.4586709886547813,62.02052944354403,26.148028092922743,0.0,0.3511615343057807,82.8083109919571,16.58847184986595,1703,390,573,250,226,264,58145,72924000.0,42.5,38.1,857,36.272040302267,53.96725440806045,13.602015113350127,40.36523929471033
36081032800,2769,2135,0.9750812567713976,83.31527627302276,5.308775731310942,4.730949801372337,0.8306247742867461,4.839292163235825,91.42857142857143,26.229508196721312,1360,449,268,383,42,218,99167,87669500.0,40.3,34.6,496,54.41289332310054,38.06600153491942,20.72141212586339,14.351496546431312
36081033700,2999,2392,5.43514504834945,0.0,70.05668556185395,24.041347115705236,0.46682227409136384,0.0,70.86120401337793,20.5685618729097,1463,462,438,235,164,164,73231,77111400.0,44.3,36.4,633,43.1314623338257,46.75036927621861,3.10192023633678,42.61447562776957
36081039400,2986,2438,0.5693235097119892,86.43670462156732,8.506363027461488,2.1098459477561957,0.5358338914936369,1.8419290020093773,92.86300246103364,18.78589007383101,1485,385,428,376,119,177,79650,93450800.0,43.7,41.8,650,50.30716723549487,44.36860068259386,23.139931740614333,20.273037542662117
36081040500,3377,2529,0.8883624518803671,0.7106899615042938,88.86585726976607,9.387029908202546,0.14806040864672787,0.0,60.972716488730725,7.11743772241993,1723,234,711,191,289,298,60833,53843800.0,37.7,31.1,1224,13.48781937017231,72.72727272727273,2.7332144979203803,68.62745098039215
36081040700,9109,6309,2.634756833900538,1.6577011746624217,91.30530244812822,3.9631134043253926,0.3513009111867384,0.0878252277966846,56.427326042161994,6.2133460136313206,4543,375,1592,683,1147,746,53211,127903500.0,37.0,31.5,3285,11.603709567971048,74.30445600542863,1.3119203800045238,71.92942773128252
36081046900,8207,6406,1.0600706713780919,2.6562690386255636,57.82868283172902,34.04410868770562,1.6449372486901426,2.7659315218715728,72.24477052763034,21.073993131439277,4272,826,1731,843,248,624,44450,153069800.0,40.5,38.1,2807,16.91516709511568,72.15938303341902,8.997429305912597,62.08226221079691
36081048000,2293,1986,2.660270388137811,13.126907980811165,23.37549062363716,40.86349760139555,18.403837767117317,1.569995638901003,83.53474320241692,24.622356495468278,1053,317,163,326,85,162,71481,69591400.0,44.8,46.3,522,42.5552353506244,50.14409221902017,15.081652257444764,34.197886647454375
36081059900,1255,1185,69.56175298804781,0.6374501992031872,22.948207171314742,6.2151394422310755,0.0,0.6374501992031872,88.52320675105486,28.691983122362867,677,290,168,155,24,40,65446,45003800.0,44.0,51.1,314,43.72230428360414,46.38109305760709,18.61152141802068,27.76957163958641
36081061900,2683,2119,77.07789787551249,0.0,19.381289601192695,3.0190085724934774,0.0,0.5218039508013418,82.35016517225107,31.477111845210004,1303,470,299,254,204,76,91750,87768500.0,40.4,37.7,645,43.166023166023166,49.80694980694981,11.042471042471043,38.22393822393823
36081105900,3907,2925,56.33478372152547,0.0,4.197594061940108,36.9081136421807,0.0,2.5595085743537243,81.02564102564102,29.059829059829063,1416,725,234,233,64,160,88906,153038800.0,43.2,43.8,367,63.013698630136986,26.45998558038933,5.046863734679164,14.708002883922134
36081109900,3058,2614,39.92805755395683,0.1635055591890124,5.886200130804448,52.94310006540223,0.3597122302158274,0.7194244604316548,78.53863810252487,29.150726855394034,1405,516,273,391,122,103,67031,96966900.0,41.5,46.2,312,63.16546762589928,22.446043165467625,10.071942446043165,7.76978417266187
36081010400,3014,2578,6.303915063039151,24.5520902455209,12.508294625082947,24.784339747843397,23.755806237558062,8.09555408095554,75.98913886733902,17.53297129557797,1584,330,371,446,231,206,67083,78881100.0,45.7,44.0,933,34.070221066319895,60.663198959687904,18.270481144343304,39.466840052015606
36081010800,3364,2705,4.0428061831153395,6.777645659928656,18.96551724137931,44.85731272294887,22.53269916765755,2.8240190249702737,70.09242144177449,17.523105360443623,1636,299,487,304,168,378,67617,60587500.0,39.8,34.2,844,35.450061652281136,52.034525277435264,8.384710234278668,43.6498150431566
36081011800,2522,2005,1.9825535289452814,4.678826328310865,37.39095955590801,39.175257731958766,15.701823949246629,1.070578905630452,75.21197007481297,19.10224438902743,1287,349,266,277,287,108,70333,53696400.0,39.2,32.1,588,47.94094794094794,45.68764568764569,12.587412587412588,33.1002331002331
36081001200,3578,2969,20.57015092230296,1.956400223588597,55.86920067076579,21.60424818334265,0.0,0.0,80.83529808016166,19.905692152239812,1837,538,538,467,132,162,68529,94350600.0,39.0,38.3,967,40.32967032967033,53.13186813186813,5.989010989010989,47.14285714285714
36081002000,1721,1440,13.015688553166763,0.17431725740848344,53.22486926205694,33.120278907611855,0.0,0.4648460197559558,79.93055555555556,28.055555555555557,886,254,254,210,58,110,86938,58940500.0,40.9,40.6,528,32.57756563245823,63.0071599045346,4.892601431980907,49.40334128878281
36081002500,6802,5053,3.2490443987062627,46.927374301675975,36.07762422816819,11.276095266098206,2.1023228462216994,0.3675389591296677,73.24361765287948,5.89748664159905,2118,225,998,566,72,257,19178,114248400.0,42.0,40.7,1385,6.507230255839821,77.03003337041156,9.955506117908786,62.291434927697445
36081003700,0,0,,,,,,,,,0,0,0,0,0,0,-666666666,-666666666.0,-666666666.0,-666666666.0,0,,,,
36081061602,1118,909,2.146690518783542,84.07871198568873,4.203935599284437,3.7567084078711988,3.5778175313059033,2.23613595706619,90.42904290429043,24.64246424642464,522,206,75,141,35,65,108676,42452100.0,42.1,43.9,154,65.95330739299611,29.961089494163424,6.809338521400778,10.505836575875486
36081118100,1530,1285,38.36601307189543,0.8496732026143791,12.352941176470589,47.385620915032675,0.0,1.045751633986928,88.63813229571984,42.2568093385214,850,374,211,136,64,65,66711,57045600.0,38.2,41.9,309,57.97807551766139,37.63702801461632,14.007308160779536,11.814859926918391
36081120500,2568,2106,6.347352024922118,5.568535825545172,4.672897196261682,81.38629283489097,1.6355140186915886,0.3894080996884735,64.81481481481481,15.384615384615385,903,214,319,194,29,147,24826,44333800.0,46.1,49.9,352,43.67816091954023,40.45977011494253,27.93103448275862,12.528735632183906
36081126500,1743,1436,32.759609868043604,2.2375215146299485,9.409064830751577,42.74239816408491,0.0,12.851405622489958,92.61838440111421,50.4874651810585,757,436,103,158,23,37,71250,51746700.0,42.4,42.0,318,50.89655172413793,43.862068965517246,16.82758620689655,27.034482758620687
36081126700,4716,4292,33.14249363867685,14.567430025445294,22.731128074639525,23.812553011026296,0.5937234944868532,5.152671755725191,93.42963653308482,16.425908667287977,1838,655,419,487,94,183,76250,56779500.0,20.5,20.0,513,38.120256859311155,29.947460595446586,8.93169877408056,18.563922942206652
36081133900,1302,973,58.75576036866359,0.07680491551459294,15.284178187403993,25.806451612903224,0.0,0.07680491551459294,94.24460431654677,54.47070914696815,559,333,70,103,5,48,117407,54151700.0,43.4,42.3,201,57.93357933579336,37.08487084870848,14.022140221402212,23.062730627306273
36081146300,2979,2483,41.75897952332998,3.3568311513930853,14.501510574018129,40.38267875125881,0.0,0.0,84.61538461538461,31.574708014498594,1388,508,253,306,153,168,71899,93424700.0,42.9,46.1,519,52.723311546840954,37.690631808278866,15.904139433551197,8.859840232389251
36081000100,9505,7806,54.571278274592316,3.829563387690689,10.163072067332983,26.354550236717518,0.6102051551814834,4.471330878485008,99.07763259031515,78.27312323853445,6298,4627,324,1163,75,109,150421,778054600.0,35.4,33.8,5131,7.916257769054629,83.92214589466798,0.7196597971867844,78.900883218842
36081001000,4618,3440,12.083152880034648,1.0827197921177998,66.86877436119532,19.012559549588566,0.151580770896492,0.8012126461671719,73.11046511627907,20.377906976744185,2401,567,932,417,241,244,97702,108353100.0,40.1,35.3,1586,25.677966101694917,67.20338983050847,6.271186440677965,58.89830508474576
36081003200,1764,1367,11.224489795918368,6.6893424036281175,51.36054421768708,25.056689342403626,2.7777777777777777,2.891156462585034,84.34528163862473,20.702267739575714,799,218,217,137,113,114,53600,42233800.0,42.6,38.6,413,37.851662404092075,52.813299232736576,6.521739130434782,46.29156010230179
36081157101,8406,6644,25.660242683797286,1.6654770402093744,18.974541993813943,51.962883654532476,0.0,1.736854627646919,90.26189042745334,35.039133052378084,4494,1678,856,1069,423,468,97629,278716300.0,37.5,37.0,1376,63.61556064073226,31.48741418764302,12.219679633867276,13.981693363844395
36081150702,3067,2484,58.200195630909676,0.9455493968046952,9.422888816432996,30.974894033257254,0.0,0.45647212259537007,80.59581320450886,41.42512077294686,1375,695,192,345,50,93,101250,140425300.0,43.2,46.5,326,59.04907975460123,25.0,10.429447852760736,4.294478527607362
36081155101,1759,1759,96.13416714042069,0.0,1.4781125639567936,2.3877202956225125,0.0,0.0,98.57873791927231,53.894258101193856,269,160,0,90,19,0,55313,126005300.0,48.9,82.1,83,53.45622119815668,38.24884792626728,0.0,0.0
36081157102,2294,1675,15.911072362685266,1.3513513513513513,14.690496948561465,62.118570183086305,2.789886660854403,3.1386224934612033,83.64179104477611,32.23880597014925,994,344,149,246,132,123,97500,78522300.0,42.7,35.3,246,68.08731808731808,25.571725571725572,8.419958419958421,16.528066528066528
36081046100,2464,1937,7.711038961038962,1.461038961038961,51.461038961038966,34.45616883116883,1.5016233766233766,3.4090909090909087,70.62467733608673,12.183789364997418,1268,278,414,150,246,180,65547,47303700.0,38.0,35.7,725,18.786857624262847,61.078348778433025,8.845829823083404,51.221566975568656
36081046400,1999,1724,13.806903451725864,21.710855427713856,24.96248124062031,33.06653326663332,0.0,6.453226613306653,87.23897911832947,33.52668213457077,1086,469,199,310,24,84,90227,69182500.0,33.4,31.0,555,31.73076923076923,53.36538461538461,6.730769230769231,43.84615384615385
36081049200,5444,4336,6.686260102865541,43.11168258633358,14.199118295371052,31.39235855988244,3.765613519470977,0.8449669360764144,88.630073800738,27.5830258302583,2814,923,649,715,117,410,74150,152791600.0,41.4,40.9,1062,57.98751377157547,39.001101726037454,14.799853103195005,23.466764597869997
36081051300,2439,1833,59.327593275932756,3.239032390323903,21.19721197211972,15.949159491594916,0.0,0.2870028700287003,91.27114020731042,24.877250409165303,1192,276,284,176,368,88,91218,76868400.0,41.4,36.7,473,46.16680707666386,39.84835720303286,11.962931760741364,27.88542544229149
36081065501,0,0,,,,,,,,,0,0,0,0,0,0,-666666666,-666666666.0,-666666666.0,-666666666.0,0,,,,
36081065703,2746,2222,79.46103423160962,0.07283321194464676,17.11580480699199,2.986161689730517,0.0,0.3641660597232338,93.83438343834383,36.768676867686764,1485,736,230,311,86,122,85795,99791800.0,42.4,42.3,504,51.62822252374492,34.19267299864315,9.226594301221166,24.287652645861602
36081066501,4149,3221,77.4885514581827,0.7953723788864787,16.244878283923835,1.8076644974692697,0.0,3.6635333815377202,88.9164855634896,36.35516920211115,2162,956,373,461,184,188,102708,154096700.0,46.0,44.7,1124,45.42528735632184,51.678160919540225,8.505747126436782,33.74712643678161
36081066701,2800,2143,72.92857142857143,0.0,24.142857142857142,2.928571428571429,0.0,0.0,89.96733551096594,23.425104993000467,1295,394,241,409,199,52,86563,101841300.0,44.4,41.4,451,55.643251775848455,35.59589581689029,5.288082083662194,30.3078137332281
36081067100,2455,1981,67.08757637474541,0.0,5.865580448065173,26.435845213849284,0.0,0.6109979633401221,85.71428571428571,39.57597173144876,1194,540,99,341,114,100,108438,106899100.0,43.5,46.7,550,43.18568994889267,46.84838160136286,13.202725724020443,33.64565587734242
36081071303,5431,4563,58.55275271589026,1.6939790093905358,15.356287976431595,18.799484441171053,0.0,5.597495857116553,94.58689458689459,67.95967565198335,3194,1930,466,630,56,112,95045,270014200.0,42.7,43.9,2159,21.16788321167883,68.5179308156141,1.4598540145985401,65.66169470009521
36081071304,6054,5182,55.73174760488933,1.7509084902543774,12.190287413280476,25.90023125206475,0.0,4.426825239511067,91.93361636433809,54.84368969509842,3096,1836,402,412,118,328,55363,244061700.0,38.2,45.7,1659,26.338259441707716,54.48275862068965,4.532019704433497,49.42528735632184
36081003900,1439,1126,31.82765809589993,4.169562195969423,51.35510771369006,9.728978457261988,0.4169562195969423,2.501737317581654,75.39964476021315,33.57015985790409,696,226,137,152,107,74,48269,33725000.0,32.7,30.7,383,21.418020679468242,56.57311669128509,11.669128508124077,44.903988183161005
36081004300,2283,1723,3.7669732807709155,40.77967586508979,41.52431011826544,11.169513797634691,2.2777047744196235,0.4818221638195357,86.65118978525828,11.317469529889728,931,161,297,339,18,116,22939,32747200.0,39.4,37.9,520,24.557522123893804,57.52212389380531,14.601769911504425,40.04424778761062
36081005100,1866,1581,27.170418006430868,2.8938906752411575,13.236870310825294,53.64415862808146,1.8756698821007505,1.1789924973204717,82.66919671094244,39.59519291587603,994,423,233,173,30,135,50868,59377100.0,34.4,33.8,654,11.54639175257732,67.42268041237114,3.711340206185567,63.71134020618556
36081007500,3959,3435,56.57994443041172,1.3892397069967164,14.650164182874464,24.475877746905784,0.0,2.9047739328113162,93.1004366812227,65.2692867540029,2332,1455,357,356,128,36,75982,210390500.0,35.1,36.4,1470,17.49669457910974,64.78624944909652,0.0,64.78624944909652
36081026200,1270,1013,0.7086614173228346,74.25196850393701,18.031496062992126,5.433070866141732,0.0,1.574803149606299,85.7847976307996,14.708785784797632,618,164,157,132,83,82,72344,29691900.0,43.3,41.7,318,44.28104575163398,51.9607843137255,21.568627450980394,30.392156862745097
36081019400,2892,2283,1.313969571230982,47.57952973720608,11.237897648686031,17.565698478561547,12.759336099585061,9.54356846473029,85.0197109067017,18.396846254927727,1354,374,335,360,106,179,75069,99401000.0,44.2,39.6,446,58.139534883720934,33.458364591147784,12.828207051762941,18.00450112528132
36081019900,697,659,16.3558106169297,31.99426111908178,30.84648493543759,20.803443328550934,0.0,0.0,64.4916540212443,20.94081942336874,191,52,55,16,4,64,41250,10838800.0,35.2,35.7,131,23.56020942408377,68.58638743455498,4.712041884816754,63.87434554973822
36081020500,1176,938,8.16326530612245,1.0204081632653061,80.10204081632652,10.714285714285714,0.0,0.0,83.7953091684435,14.39232409381663,583,91,175,94,92,131,56389,29224000.0,42.7,42.4,364,27.615780445969122,62.43567753001715,10.291595197255575,50.42881646655232
36081010701,0,0,,,,,,,,,0,0,0,0,0,0,-666666666,-666666666.0,-666666666.0,-666666666.0,0,,,,
36081012301,2782,2345,65.81595974119338,3.558590941768512,21.962616822429908,7.296908698777857,0.0,1.3659237958303379,89.29637526652452,47.462686567164184,1617,863,294,340,55,65,96086,138282800.0,37.0,34.6,952,22.54335260115607,61.143224149004496,2.569043031470777,58.57418111753372
36081025301,4386,3572,37.02690378476972,0.7523939808481532,35.04331965344277,24.897400820793433,0.1823985408116735,2.097583219334245,86.6461366181411,43.08510638297872,2513,1224,413,328,227,321,63864,157850200.0,41.0,37.7,1791,16.540151817818618,71.55413503795445,1.757890531362365,67.79864163004395
36081025302,3046,2557,25.08207485226527,0.0,51.838476690741956,18.220617202889034,2.199606040709127,2.659225213394616,72.506843957763,28.1971059835745,2001,535,513,445,216,292,64743,103239400.0,38.8,38.1,1425,20.768064679130873,72.00606366851945,6.417382516422436,64.57806973218797
36081025400,10118,7525,2.579561178098438,54.69460367661593,19.470251037754498,11.187981814587863,9.64617513342558,2.4214271595176915,74.95016611295681,12.863787375415283,3977,773,1414,1132,200,458,37897,184933100.0,37.8,33.1,1758,43.399685699319015,46.04504976427449,15.243583027763227,29.518072289156628
36081026901,4965,4079,4.410876132930514,0.4229607250755287,60.30211480362537,33.65558912386707,0.4028197381671702,0.8056394763343404,79.57832802157392,20.348124540328513,3076,431,1274,411,487,473,57359,105442900.0,39.6,37.0,2155,8.011760382212422,79.19882396177876,4.593899301727307,72.98787210584344
36081026902,3603,2876,5.4676658340271995,0.971412711629198,44.01887316125451,48.79267277268943,0.38856508465167916,0.36081043574798777,84.38803894297635,29.450625869262865,1900,431,668,454,136,211,51406,80048600.0,39.8,36.5,1327,12.348401323042998,73.15325248070562,3.3627342888643876,68.79823594266814
36081016800,3257,2561,2.4869511820693893,19.250844335277865,24.009824992324226,31.716303346638007,11.820693890082898,10.715382253607613,76.37641546270987,16.243654822335024,1566,536,337,357,126,210,96607,96815100.0,40.5,38.4,830,41.568627450980394,54.248366013071895,19.477124183006538,34.37908496732026
36081016900,5683,4833,40.541967270807675,2.8330107337673764,30.318493753299315,22.558507830371283,0.0,3.7480204117543554,86.63356093523691,46.34802400165528,2970,1654,364,465,143,344,58066,203791000.0,38.1,40.1,2061,21.881390593047033,70.24539877300614,2.965235173824131,63.94001363326517
36081017100,51,50,52.94117647058824,19.607843137254903,0.0,25.49019607843137,0.0,1.9607843137254901,100.0,28.000000000000004,49,22,13,0,0,14,-666666666,,49.1,49.0,35,28.57142857142857,71.42857142857143,0.0,71.42857142857143
36081018401,2114,1615,0.0,75.96972563859981,13.859981078524125,2.507095553453169,2.2232734153263953,5.4399243140964995,80.4953560371517,20.24767801857585,1057,280,277,327,86,87,66806,71895300.0,41.6,33.9,427,40.46692607003891,41.53696498054475,19.55252918287938,20.719844357976655
36081059300,4217,3381,64.02655916528339,0.5691249703580745,29.35736305430401,6.046952810054542,0.0,0.0,84.88612836438924,28.275658089322686,2306,821,586,321,395,183,70962,126119400.0,41.3,39.8,1658,25.10841283607979,71.89939288811796,14.09366869037294,54.33651344319167
36081059800,1798,1426,1.3348164627363739,89.76640711902112,3.8375973303670743,0.0,1.3904338153503892,3.6707452725250276,95.72230014025246,31.276297335203367,1073,324,256,237,103,153,88438,57698100.0,43.5,41.8,474,50.46992481203007,44.54887218045113,19.454887218045116,20.112781954887218
36081060000,1102,950,0.7259528130671506,88.74773139745916,6.987295825771326,0.3629764065335753,2.813067150635209,0.3629764065335753,94.10526315789474,34.10526315789474,609,215,154,104,52,84,96875,43359400.0,45.9,47.9,216,58.862876254180605,36.12040133779264,17.725752508361204,18.394648829431436
36081061601,2145,1716,1.9114219114219115,85.82750582750582,11.608391608391608,0.6526806526806527,0.0,0.0,85.4895104895105,32.400932400932405,1045,439,207,186,134,79,85987,74131100.0,42.5,45.6,324,68.14671814671814,31.27413127413127,16.505791505791507,14.76833976833977
36081062000,1431,1159,1.7470300489168415,84.6261355695318,9.014675052410901,0.0,4.612159329140461,0.0,95.85849870578085,51.76876617773944,654,265,143,144,46,56,113125,58376000.0,50.1,47.9,166,73.07692307692307,25.538461538461537,12.307692307692308,10.76923076923077
36081062500,2692,2198,59.69539375928677,0.9658246656760773,38.26151560178306,0.2971768202080238,0.0,0.7800891530460624,86.07825295723384,21.51956323930846,1508,530,318,281,196,183,86607,84457000.0,40.3,38.9,579,50.10141987829615,39.148073022312374,8.924949290060852,29.817444219066935
36081063500,2551,1959,67.85574284594277,0.3920031360250882,28.18502548020384,2.2344178753430026,0.7448059584476676,0.5880047040376323,88.41245533435426,27.309851965288413,1090,351,267,204,181,87,75288,78283300.0,41.9,40.5,333,61.9678334910123,31.5042573320719,4.635761589403973,26.868495742667932
36081065600,4966,3994,3.987112364075715,79.31937172774869,10.189287152637938,2.1546516310914217,1.1679420056383407,3.1816351188078933,88.98347521281923,25.137706559839764,2466,956,465,764,92,189,80604,154916000.0,45.3,43.0,921,55.10204081632652,39.15816326530612,20.493197278911566,10.034013605442176
36081066000,3318,2706,3.676913803496082,76.10006027727547,14.135021097046414,2.380952380952381,3.496081977094635,0.21097046413502107,89.72653362897265,19.17960088691796,1563,436,482,355,113,177,68403,85206200.0,46.2,43.4,686,49.9031633311814,44.28663653970303,18.979987088444158,19.948353776630086
36081068300,3970,3441,11.536523929471034,8.41309823677582,36.14609571788413,41.259445843828715,0.6297229219143577,2.0151133501259446,81.77855274629468,32.31618715489683,2024,712,491,416,134,271,51491,126277400.0,45.2,47.5,1316,19.425587467362924,68.72062663185379,4.960835509138381,60.36553524804178
36081071600,0,0,,,,,,,,,0,0,0,0,0,0,-666666666,-666666666.0,-666666666.0,-666666666.0,0,,,,
36081024000,6826,5072,2.1828303545268093,16.114854966305302,47.33372399648403,30.77937298564313,2.724875476120715,0.8643422209200117,67.9416403785489,20.997634069400632,3165,704,962,762,216,521,45400,125516700.0,36.4,32.4,2066,20.103929847353037,67.09970769730432,15.037349788892499,50.2760636570315
36081024600,0,0,,,,,,,,,0,0,0,0,0,0,-666666666,-666666666.0,-666666666.0,-666666666.0,0,,,,
36061025500,5999,5497,26.704450741790296,3.6506084347391234,49.15819303217203,16.752792132022005,1.350225037506251,2.383730621770295,84.55521193378206,44.11497180280153,3134,1782,703,444,37,168,66466,157584600.0,32.7,34.6,1510,8.532200065380843,49.36253677672442,1.7652827721477606,46.910755148741416
36061022200,3369,2615,32.17571979815969,45.057880676758685,10.74502819827842,6.767586821015138,0.7123775601068566,4.541406945681211,83.7093690248566,48.98661567877629,1473,816,307,298,0,52,41250,141721700.0,39.4,36.0,941,8.251057827926656,66.36107193229901,4.231311706629055,60.29619181946403
36061001001,1546,1304,69.53428201811126,1.1642949547218628,16.81759379042691,11.384217335058215,0.3234152652005175,0.7761966364812419,94.24846625766872,60.88957055214724,778,546,114,78,27,13,81250,100969500.0,44.8,48.2,434,10.263157894736842,57.10526315789474,13.289473684210526,41.973684210526315
36061000700,8501,7662,73.0737560287025,0.8234325373485473,5.187624985295847,19.091871544524174,0.0,1.823314904128926,98.92978334638475,85.86530931871575,6765,5264,174,1178,114,35,184609,910538500.0,30.6,30.2,4211,1.6768066478706039,62.48701587772667,0.0,60.15729336696839
36061010300,2065,1932,60.629539951573854,5.956416464891041,5.714285714285714,23.002421307506054,1.0169491525423728,3.6803874092009683,98.4472049689441,81.78053830227742,1490,1145,51,261,0,33,96071,172059000.0,36.0,34.7,673,3.6401098901098905,46.222527472527474,0.0,38.667582417582416
36061003700,2666,2223,82.29557389347337,1.6504126031507877,4.50112528132033,6.03900975243811,1.8004501125281318,3.7134283570892728,94.73684210526315,82.00629779577147,1673,1284,77,279,24,9,159514,431180900.0,42.1,41.3,817,6.238643246517262,49.485160508782556,1.6353725015142337,44.82132041187159
36061008601,2915,2649,67.6843910806175,2.1269296740994856,3.842195540308748,24.082332761578044,0.37735849056603776,1.8867924528301887,100.0,87.95771989429973,2138,1613,26,465,0,34,158125,315602200.0,30.4,30.5,815,15.120113047574188,38.38907206782854,15.496938294865755,20.58407913330193
36061008603,4400,3925,75.45454545454545,0.4090909090909091,10.613636363636363,10.181818181818182,0.4090909090909091,2.931818181818182,99.10828025477707,86.08917197452229,2760,2294,38,395,0,33,170781,732946800.0,44.9,58.0,667,7.86231884057971,24.166666666666668,8.043478260869565,16.1231884057971
36061004400,16594,14965,72.83958057129082,4.483548270459202,7.273713390382065,12.673255393515728,0.0,2.7299023743521755,96.35816906114266,76.61877714667557,10064,6750,974,1949,165,226,104520,1135045400.0,35.4,38.1,5976,3.571054560686983,62.582469368520265,8.545397423814013,54.03707194470625
36061008602,0,0,,,,,,,,,0,0,0,0,0,0,-666666666,-666666666.0,-666666666.0,-666666666.0,0,,,,
36061017200,5130,4211,13.021442495126706,22.651072124756336,56.72514619883041,3.7037037037037033,0.0,3.898635477582846,77.89123723581098,28.82925670862028,2232,872,760,337,159,104,33601,124969800.0,34.3,34.1,1609,4.121863799283155,72.08781362007169,11.917562724014337,57.93010752688173
36061021303,6283,5150,15.29524112685023,42.00222823491963,32.054750915167915,6.716536686296355,0.25465541938564384,3.6765876173802323,77.57281553398059,34.85436893203884,3022,1206,757,695,211,153,43983,155074400.0,32.9,33.0,2237,8.221993833504625,76.63583418979101,14.114422747516272,59.33538883179171
36061021500,4396,3446,9.417652411282983,54.98180163785259,32.1656050955414,1.9790718835304824,0.6824385805277525,0.7734303912647862,82.4724318049913,28.00348229831689,2246,828,747,374,150,147,51719,123632700.0,36.2,33.1,1519,8.367254635911351,68.70194482134781,5.472636815920398,59.2944369063772
36061021703,11,11,45.45454545454545,0.0,54.54545454545454,0.0,0.0,0.0,100.0,100.0,11,6,5,0,0,0,-666666666,,-666666666.0,-666666666.0,6,0.0,54.54545454545454,0.0,54.54545454545454
