Tract,Pop_Total,%White,%Black,%Hispanic_Latino,%Asian,%Other,%Mixed,Median_Income,%Edu_Att
36005005300,4888,1.1456628477905073,49.07937806873977,48.38379705400982,0.1432078559738134,0.34779050736497547,0.900163666121113,16583,4.8486088379705405
36005006300,4582,10.082933216935835,25.381929288520293,62.0471409864688,1.3531209079004802,0.2837189000436491,0.8511567001309471,37306,17.023134002618946
36005007600,5311,3.9163999246846166,20.787045754095274,64.67708529467143,9.414422895876482,0.5648653737525889,0.6401807569196009,46176,12.12577668988891
36005009000,3459,1.5900549291702804,22.116218560277538,72.21740387395201,2.168256721595837,0.9829430471234462,0.9251228678808905,24487,6.215669268574732
36005009300,6154,2.2586935326616833,31.08547286317842,66.1358466038349,0.19499512512187195,0.19499512512187195,0.12999675008124797,32852,8.108547286317842
36005009600,2792,6.411174785100286,19.520057306590257,49.46275071633238,19.340974212034386,3.6532951289398286,1.6117478510028653,50809,15.472779369627506
36005011700,1443,1.1088011088011087,38.6001386001386,60.2910602910603,0.0,0.0,0.0,21595,12.959112959112959
36005014701,7003,0.7710981008139369,54.819363130087105,42.58175067828074,0.01427959445951735,0.0,1.8135084963587036,17013,5.754676567185492
36005042300,4313,14.096916299559473,10.10897287271041,65.54602364943194,9.946672849524694,0.0,0.3014143287734755,38802,13.702759100394157
36005042500,6175,12.307692307692308,8.89068825910931,66.8178137651822,11.012145748987855,0.0,0.9716599190283401,31723,14.704453441295545
36005042901,3561,8.143779837124402,4.605447907891041,67.20022465599551,18.112889637742207,1.1232799775344005,0.8143779837124403,40024,11.036225779275483
36005044200,4019,0.2985817367504354,70.14182632495645,26.20054739985071,0.0,3.1102264244837023,0.2488181139586962,55000,17.49191341129634
36005050400,0,,,,,,,-666666666,
36005030100,1413,49.539985845718334,7.218683651804671,35.739561217268225,3.255484784147204,0.28308563340410475,3.9631988676574665,84375,43.80750176928521
36005027600,24,0.0,83.33333333333334,16.666666666666664,0.0,0.0,0.0,-666666666,0.0
36005021800,6520,2.1932515337423313,20.1840490797546,72.94478527607362,3.4202453987730057,0.5061349693251534,0.7515337423312883,47581,8.895705521472392
36005033800,4105,5.7003654080389765,47.06455542021924,38.17295980511572,7.917174177831912,0.682095006090134,0.4628501827040195,51204,13.057247259439709
36005036502,2620,1.297709923664122,26.755725190839698,71.25954198473282,0.0,0.15267175572519084,0.5343511450381679,31588,8.625954198473282
36005004400,4401,6.680299931833675,34.76482617586912,54.87389229720519,2.5675982731197458,0.4317200636219041,0.6816632583503749,17297,6.2485798682117695
36005004800,4563,0.6136313828621521,17.510409818102126,76.35327635327636,2.6736795967565197,1.314924391847469,1.5340784571553803,33403,7.0129300898531675
36005005902,2751,4.8346055979643765,22.609960014540167,66.3758633224282,1.5267175572519083,2.9443838604143946,1.7084696474009449,30844,14.940021810250817
36005008300,6713,2.011023387457173,14.300610755251006,80.72396841948458,2.1599880828243703,0.22344704305079696,0.580962311932072,32167,9.980634589602264
36005008400,2899,2.242152466367713,25.6295274232494,61.53846153846154,7.657813038978959,2.3111417730251813,0.6209037599172128,85750,11.728182131769575
36005014702,5435,1.1775528978840846,40.25758969641215,57.88408463661453,0.0,0.45998160073597055,0.22079116835326587,22237,5.814167433302668
36005015200,2481,31.841999193873438,7.214832728738411,55.54212011285772,3.990326481257558,0.4030632809351068,1.007658202337767,73929,15.719467956469165
36005015900,1969,0.7110208227526663,7.313357034027425,90.9090909090909,0.7110208227526663,0.35551041137633316,0.0,16400,4.113763331640427
36005017701,4650,1.3333333333333335,38.0,60.086021505376344,0.0,0.0,0.5806451612903226,28750,5.741935483870968
36005017702,5423,1.9915176101788679,36.1792365849161,57.532730960722844,0.7744790706251152,0.8666789599852479,2.655356813571824,34567,9.183108980269223
36005017901,4831,1.262678534464914,25.91595942868971,67.02546056717036,1.4903746636307182,4.3055268060442975,0.0,39036,6.892982819292072
36005017902,4032,0.4464285714285714,25.694444444444443,73.48710317460318,0.2232142857142857,0.0,0.1488095238095238,37250,11.904761904761903
36005018101,3351,0.3282602208296031,30.14025663980901,64.87615637123247,0.0,3.133393017009848,1.521933751119069,-666666666,3.2527603700387946
36005018102,5294,1.7944843218738193,38.13751416698149,55.591235360785795,1.832262939176426,1.1711371363808085,1.4733660748016624,31602,11.371363808084624
36005018301,4320,5.717592592592593,30.833333333333336,60.64814814814815,1.5046296296296295,1.2962962962962963,0.0,37105,19.675925925925927
36005018302,3824,2.6412133891213387,27.327405857740583,68.82845188284519,0.6014644351464435,0.0,0.6014644351464435,41894,9.911087866108787
36005018500,9001,0.6332629707810243,44.06177091434285,53.927341406510386,0.0,0.12220864348405733,1.25541606488168,25808,7.5547161426508165
36005030200,8704,5.078125,69.06020220588235,21.817555147058822,0.5859375,0.9650735294117647,2.493106617647059,54087,22.575827205882355
36005034200,1888,8.633474576271187,45.65677966101695,36.49364406779661,4.184322033898305,4.661016949152542,0.3707627118644068,60893,16.41949152542373
36005037000,2416,1.5728476821192054,71.77152317880795,18.625827814569536,6.456953642384105,0.0,1.5728476821192054,58636,11.382450331125828
36005037200,2132,0.8442776735459663,44.46529080675422,43.43339587242026,2.3921200750469045,8.583489681050658,0.28142589118198874,41346,16.79174484052533
36005039902,5646,3.790294013460857,12.256464753808006,80.80056677293659,0.5667729365922777,1.6294721927027984,0.9564293304994688,36683,7.314913212894085
36005042600,6729,6.197057512260366,83.1029870708872,5.825531282508544,4.666369445682865,0.0,0.20805468866101945,85023,22.67796106405112
36005045800,5744,0.4178272980501393,36.0550139275766,59.888579387186624,0.9401114206128134,0.504874651810585,2.193593314763231,24341,4.770194986072424
36005046000,3246,3.4195933456561924,65.2803450400493,29.91373998767714,0.8009858287122612,0.18484288354898337,0.4004929143561306,31932,10.13555144793592
36005023900,7873,0.0,24.996824590372157,70.3035691604217,1.1050425504890131,0.27943604725009524,3.315127651467039,27615,5.487107836910962
36005024100,6621,4.606554901072346,30.66002114484217,61.440869959220656,2.779036399335448,0.0,0.5135175955293763,41322,9.48497205860142
36005026601,3452,25.579374275782158,5.735805330243337,63.673232908458864,2.6361529548088067,0.7242178447276941,1.6512166859791424,60357,17.352259559675552
36005028400,554,57.5812274368231,20.216606498194945,22.20216606498195,0.0,0.0,0.0,-666666666,10.469314079422382
36005028700,3153,24.230891214716145,8.626704725658103,60.38693307960672,5.803996194100856,0.5391690453536314,0.41230574056454167,56518,19.980970504281636
36005028800,3330,51.14114114114115,8.64864864864865,23.783783783783786,16.426426426426428,0.0,0.0,74459,24.144144144144146
36005045102,1955,74.27109974424553,5.063938618925831,16.36828644501279,1.1764705882352942,0.0,3.1202046035805626,75089,30.179028132992325
36005034500,3540,47.06214689265536,8.333333333333332,38.10734463276837,4.039548022598869,0.0,2.457627118644068,74013,36.15819209039548
36005035600,2254,1.4640638864241349,74.80035492457853,14.19698314108252,7.09849157054126,0.0,2.440106477373558,73194,22.49334516415262
36005035900,2053,0.535801266439357,19.873356064296154,77.05796395518753,2.5328787140769604,0.0,0.0,23750,4.188991719434973
36005036800,2109,2.7027027027027026,72.21431958274064,21.811284969179706,0.0,0.5689900426742532,2.7027027027027026,50919,20.38880986249407
36005038600,8889,0.03374957813027337,69.49038137023287,21.712228597142534,7.154910563617954,0.0,1.608729890876364,51798,14.399820002249971
36005000400,5516,7.015953589557651,22.91515591007977,66.37055837563452,2.1936185641769397,0.16316171138506164,1.3415518491660623,78409,20.087019579405364
36005004001,1475,8.677966101694915,8.610169491525424,67.1864406779661,10.915254237288135,2.847457627118644,1.7627118644067796,54868,11.389830508474576
36005004300,5552,1.1527377521613833,26.512968299711815,71.25360230547551,0.9365994236311239,0.0,0.1440922190201729,21689,6.105907780979828
36005005200,1956,0.0,25.817995910020453,73.10838445807771,0.408997955010225,0.0,0.6646216768916156,21140,6.5439672801636
36005006400,3932,4.933875890132248,36.06307222787385,50.02543234994914,4.883011190233978,0.5340793489318413,3.560528992878942,38415,8.112919633774162
36005007800,7415,2.9669588671611598,23.047875927174648,61.83412002697235,9.777478084962913,1.456507080242751,0.9170600134861767,52360,10.006743088334458
36005008500,5631,1.1720831113478956,26.70928787071568,69.34825075475048,0.3019001953471852,1.7048481619605753,0.7636299058781745,31370,9.998224116497957
36005013100,5084,2.0456333595594023,28.73721479150275,68.62706530291109,0.0,0.21636506687647525,0.37372147915027537,26750,9.657749803304485
36005016400,1046,67.97323135755258,2.294455066921606,29.732313575525815,0.0,0.0,0.0,80000,21.510516252390058
36005018400,3793,40.57474294753493,2.1091484313208544,50.540469285525965,6.037437384655945,0.738201950962299,0.0,79191,23.35881887687846
36005019300,6350,0.3307086614173228,30.866141732283463,66.77165354330708,1.0866141732283463,0.9448818897637795,0.0,23927,8.724409448818896
36005021302,5513,0.32650099764193724,36.33230545982224,62.543079992744424,0.7981135497914021,0.0,0.0,25512,11.300562307273717
36005021602,5632,3.781960227272727,33.55823863636363,38.79616477272727,18.625710227272727,1.083096590909091,4.154829545454546,55354,22.620738636363637
36005021900,882,3.741496598639456,4.421768707482993,88.88888888888889,2.1541950113378685,0.7936507936507936,0.0,26316,8.049886621315192
36005000200,4532,0.7281553398058253,20.30008826125331,75.99293909973521,1.654898499558694,1.323918799646955,0.0,51100,19.042365401588704
36005003500,3907,0.43511645764013307,31.81469157921679,67.75019196314308,0.0,0.0,0.0,31310,8.369593038136678
36005023301,3956,0.0,32.659251769464106,63.19514661274014,2.0475227502527806,1.5672396359959553,0.5308392315470172,30861,10.338725985844286
36005016300,0,,,,,,,-666666666,
36005016900,1633,0.3061849357011635,46.172688303735455,53.52112676056338,0.0,0.0,0.0,30221,8.14451928965095
36005017300,5746,2.8367560041768187,24.62582666202576,66.15036547163244,4.524886877828054,0.8005569091541943,1.061608075182736,20662,8.840932822833276
36005024600,2011,42.51616111387369,4.823470909995027,34.95773247140726,17.702635504724018,0.0,0.0,65473,17.05619094977623
36005024900,0,,,,,,,-666666666,
36005025000,2591,49.01582400617522,0.0771902740254728,30.760324199150908,18.91161713624083,1.2350443844075647,0.0,85868,28.135854882284832
36005025200,2787,39.57660566917833,4.018658055256549,43.34409759598134,10.54897739504844,0.0,2.5116612845353425,77500,20.308575529242916
36005025700,1999,1.8009004502251125,14.25712856428214,82.14107053526763,0.2001000500250125,1.150575287643822,0.4502251125562781,52926,16.358179089544773
36005027700,4660,11.587982832618025,11.974248927038627,70.17167381974248,2.296137339055794,2.9184549356223175,1.0515021459227467,29621,13.819742489270388
36005028500,3523,45.784842463809255,2.9804144195288105,32.98325290945217,16.520011353959692,0.4825432869713313,1.2489355662787396,58467,42.37865455577633
36005028600,1085,44.60829493087557,3.5944700460829497,22.48847926267281,23.870967741935484,0.0,5.43778801843318,85625,32.903225806451616
36005028900,4807,16.954441439567297,5.408778864156439,68.29623465779072,4.098190139380071,4.139796130642813,1.1025587684626585,52754,19.138755980861244
36005031200,1678,33.55184743742551,27.949940405244337,21.156138259833135,14.421930870083433,0.23837902264600713,2.6817640047675804,98250,30.75089392133492
36005018900,8210,4.141291108404385,28.514007308160778,65.24969549330085,0.41412911084043846,0.7917174177831912,0.8891595615103532,27339,8.221680876979294
36005040304,3593,1.0297801280267187,2.5327024770386863,91.26078485944893,4.313943779571389,0.8627887559142778,0.0,25897,5.594210965766769
36005040501,4399,2.0004546487838146,10.025005683109796,84.7238008638327,2.2959763582632418,0.681973175721755,0.272789270288702,37935,4.569220277335758
36005040502,7264,1.1976872246696035,28.565528634361232,63.95925110132159,6.002202643171806,0.0,0.27533039647577096,29670,8.824339207048459
36005043400,3710,3.1805929919137466,56.19946091644204,29.407008086253366,6.522911051212938,4.474393530997305,0.215633423180593,62000,17.41239892183288
36005044400,4295,2.840512223515716,79.86030267753202,11.618160651920837,3.841676367869616,1.839348079161816,0.0,77740,16.996507566938302
36005045600,3220,13.881987577639752,54.72049689440994,27.919254658385096,1.7701863354037266,1.5217391304347827,0.18633540372670807,93472,18.41614906832298
36005035100,3740,54.304812834224606,6.631016042780749,31.978609625668447,4.625668449197861,0.16042780748663102,2.299465240641711,93750,30.58823529411765
36005036700,2395,1.8789144050104383,29.227557411273487,66.01252609603341,2.7557411273486427,0.12526096033402923,0.0,34500,7.473903966597077
36005038100,7647,0.34000261540473387,20.086308356218126,76.52674251340395,0.26154047338825687,1.4253955799659996,1.3600104616189355,38905,8.748528834837192
36005038800,2763,1.7734346724574739,72.45747376040535,23.452768729641694,2.1715526601520088,0.0,0.14477017734346725,63017,13.644589214621789
36005039700,3744,56.81089743589743,5.635683760683761,28.28525641025641,5.235042735042735,0.13354700854700854,3.8995726495726495,33854,3.9797008547008543
36005039901,5618,2.8657885368458524,18.155927376290496,74.10110359558561,3.791384834460662,1.067995728017088,0.0177999288002848,28049,4.93058027767889
36005040900,3194,20.538509705698186,59.3613024420789,15.309956167814654,2.6299311208515967,1.440200375704446,0.720100187852223,52956,19.348778960551034
36005042000,4206,3.209700427960057,58.41654778887304,31.28863528292915,5.515929624346172,0.879695672848312,0.6894912030432715,42689,12.054208273894435
36005042400,2569,3.3086804203970415,78.16270922537953,14.713896457765669,1.6738030362008562,0.544959128065395,1.5959517321915144,86422,21.058777734527055
36005043500,499,3.2064128256513023,30.861723446893784,35.87174348697395,0.0,28.857715430861724,1.2024048096192386,27813,6.012024048096192
36005042800,2120,2.5943396226415096,80.09433962264151,13.537735849056604,0.5188679245283019,0.0,3.2547169811320753,82599,18.632075471698112
36005041100,3510,9.6011396011396,21.28205128205128,63.53276353276354,4.9002849002849,0.0,0.6837606837606838,41587,10.0
36005041300,8677,7.571741385271408,11.582344128154892,76.12077907110752,2.535438515615996,0.0,2.189696899850179,53032,13.622219661173215
36005041900,6035,10.35625517812759,11.549295774647888,65.21955260977631,11.864125932062967,0.3645401822700911,0.6462303231151615,35837,16.536868268434134
36005019900,8338,1.7150395778364116,29.87526984888462,67.15039577836411,0.0,0.5396977692492204,0.7195970256656272,42569,11.62149196449988
36005020200,2385,4.360587002096436,15.09433962264151,61.257861635220124,16.058700209643607,0.29350104821802936,2.9350104821802936,39306,13.542976939203355
36005020601,2237,3.5315154224407688,7.599463567277604,52.57040679481448,32.36477425122932,1.430487259722843,2.5033527045149757,48367,18.19400983459991
36005021100,5343,0.7486430844095078,29.664982219726742,67.34044544263523,1.160396780834737,0.24330900243309003,0.8422234699606962,30092,6.288601909039865
36005021200,4850,1.402061855670103,41.319587628865975,32.18556701030928,23.422680412371133,0.8041237113402062,0.865979381443299,57500,22.969072164948454
36005021601,4720,4.216101694915254,23.177966101694917,62.79661016949153,3.2203389830508473,2.0338983050847457,4.555084745762712,34510,5.889830508474576
36005025600,1696,15.566037735849056,7.193396226415095,65.625,9.492924528301886,0.0,2.1226415094339623,52700,14.033018867924529
36005022703,1688,4.383886255924171,21.741706161137444,67.77251184834124,5.213270142180095,0.47393364928909953,0.4146919431279621,60938,20.438388625592417
36005023702,1180,0.9322033898305085,18.135593220338983,80.67796610169492,0.0,0.0,0.2542372881355932,37734,6.271186440677965
36005024000,3903,10.479118626697412,17.62746605175506,67.94773251345119,2.1009479887266207,1.1785805790417627,0.6661542403279528,39688,14.347937483986678
36005026300,6218,8.74879382438083,19.12190414924413,69.45963332261177,0.0,2.1389514313284015,0.5307172724348665,19629,8.877452557092312
36005026500,7851,3.1078843459431917,7.744236403005987,82.69010317157051,3.0824098840911986,2.1780664883454337,1.1972997070436886,41187,4.8656222137307354
36005028100,3954,30.728376327769347,19.044006069802734,44.511886697015676,3.5912999494183104,1.3909964592817399,0.7334344967121902,67933,32.77693474962064
